account_id,account_age_days,kyc_status,account_type,is_mule,in_txn_count,unique_senders,total_in_amount,avg_in_amount,in_amount_std,unique_in_modes,out_txn_count,unique_receivers,total_out_amount,avg_out_amount,out_amount_std,unique_out_modes,pass_through_ratio,balance_depletion,active_days,txn_velocity_per_day,mode_entropy,pagerank,hub_score,authority_score
ACCCE3E6382EA,1938,1,0,False,1.0,1.0,1463.54,1463.54,0.0,1.0,6.0,6.0,11714.02,1952.3366666666668,1048.1321936219051,3.0,8.003894611668322,1.0,138.01113425925925,0.050720545393462456,4.0,2.571054943553304e-06,1.5686232787613656e-07,1.7144165028027223e-06
ACC0656C67383,2924,1,1,False,2.0,2.0,3461.54,1730.77,1144.8058787410205,2.0,13.0,13.0,18605.14,1431.1646153846154,1034.7462289503271,3.0,5.374815817887946,1.0,144.49247685185185,0.10381163315083526,5.0,3.337902812908155e-06,4.302603081951282e-06,2.3040886716941035e-07
ACCD81C85C8F2,609,1,0,False,2.0,2.0,10114.310000000001,5057.155000000001,5215.428699201055,2.0,8.0,8.0,6752.389999999999,844.0487499999999,699.3685058360558,3.0,0.6676075771183524,0.6676075771183524,154.40453703703704,0.06476493626350693,5.0,4.172784772519323e-06,3.0678286789532464e-05,3.618816333839482e-06
ACC2A50E9783E,2348,1,0,False,1.0,1.0,11481.68,11481.68,0.0,1.0,9.0,9.0,7544.55,838.2833333333333,380.83265225686733,2.0,0.6570946057919271,0.6570946057919271,113.2122800925926,0.08832964049325152,3.0,2.6730332917780695e-06,3.060176278761205e-05,2.0514181844837052e-06
ACC86AA96BB31,2143,0,1,False,1.0,1.0,406.99,406.99,0.0,1.0,12.0,9.0,27014.14,2251.1783333333333,3163.592947364618,4.0,66.37543756909415,1.0,169.5963425925926,0.07665259640196861,5.0,2.4711218628963208e-06,3.038802061552724e-05,1.700311121567294e-06
ACC4A9F7EDA5D,1731,0,0,False,1.0,1.0,696.62,696.62,0.0,1.0,10.0,10.0,15350.01,1535.001,957.4482324207172,4.0,22.03498288830377,1.0,146.33949074074073,0.07516767992235204,5.0,2.4153996385966313e-06,3.3217554215750046e-06,3.863904655563015e-06
ACCB0C6A9B853,841,1,1,False,1.0,1.0,118.28,118.28,0.0,1.0,7.0,7.0,14000.91,2000.1299999999999,1813.6935135426454,3.0,118.37088955268096,1.0,154.82347222222222,0.05167175160958403,4.0,2.4557052090564876e-06,3.1938501687888313e-06,3.519543467132142e-06
ACCBDC8C07005,1916,1,0,False,8.0,8.0,17405.52,2175.69,2690.7511292627146,2.0,14.0,13.0,23919.85,1708.560714285714,1661.2383923236966,3.0,1.3742680475077629,1.0,163.2482175925926,0.13476410538768574,5.0,4.816179043798544e-06,4.572813451439062e-05,1.4528840134355944e-05
ACC3C1655799B,606,1,0,False,2.0,2.0,2657.95,1328.975,797.5245252968715,1.0,5.0,5.0,8112.720000000001,1622.5440000000003,2087.977490031921,2.0,3.0522470210039807,1.0,148.0997337962963,0.04726544620011367,3.0,3.6379565675098345e-06,1.0258055553936138e-06,2.363989201154672e-06
ACCDA7A466EF9,915,1,0,False,7.0,7.0,11609.31,1658.472857142857,880.9227138198954,3.0,1.0,1.0,2084.45,2084.45,0.0,1.0,0.17954986112047153,0.17954986112047153,51.33248842592592,0.15584672096199276,4.0,2.6761498988436694e-05,1.4958957349886948e-09,9.048072774381648e-06
ACC9A9336C799,2127,0,0,False,2.0,2.0,3859.66,1929.83,2257.8768051423885,1.0,5.0,5.0,5746.69,1149.338,759.8774714189124,2.0,1.4889109364842732,1.0,125.39405092592592,0.05582401994601094,3.0,2.581187509236472e-06,1.5664782982432455e-05,2.8621498171971455e-06
ACC3C91EA9EF7,2610,1,0,False,13.0,13.0,28415.22,2185.786153846154,1392.554607107255,4.0,9.0,9.0,8911.98,990.2199999999999,830.2641263778653,3.0,0.3136340312291673,0.3136340312291673,178.97487268518518,0.12292228327882516,7.0,1.227026398442911e-05,1.7020909876705765e-05,2.168717997525846e-05
ACCF8E7BA6522,638,1,0,False,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,19611.489999999998,2179.054444444444,1990.8904859328097,3.0,1961148999.9999995,1.0,174.94961805555556,0.05144338181488361,3.0,2.237050970064386e-06,2.3169666903492483e-06,-0.0
ACCAA40C829F2,346,1,0,False,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,13914.41,1739.30125,1327.5118531344647,4.0,1391440999.9999998,1.0,138.9283912037037,0.057583622258102755,4.0,2.237050970064386e-06,1.5288404400606606e-05,-0.0
ACCB38DFCDCA3,1363,1,0,False,1.0,1.0,990.58,990.58,0.0,1.0,7.0,7.0,13557.9,1936.8428571428572,2090.6284531827127,4.0,13.686829799846253,1.0,138.66041666666666,0.057694908123863756,5.0,2.8155277794094164e-06,1.3515472274436206e-06,6.991056871573624e-07
ACC0FF2BFDCB7,110,1,0,False,3.0,3.0,1062.03,354.01,69.33743866051007,2.0,4.0,4.0,19053.66,4763.415,3594.6941612558176,2.0,17.940792464047227,1.0,142.75440972222222,0.049035262823900895,4.0,3.267306476757101e-06,4.344143280981094e-07,4.267943487964277e-06
ACCD552E32975,115,1,1,False,3.0,3.0,2978.1800000000003,992.7266666666668,905.6721564304233,2.0,7.0,7.0,10126.08,1446.5828571428572,1147.0743714295409,3.0,3.400089976428254,1.0,131.18958333333333,0.07622556414857633,5.0,3.925641378422157e-06,4.53006374291638e-06,5.817862750157628e-06
ACC5D23468874,2210,1,0,False,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,33620.19,5603.365000000001,9899.250286460585,2.0,3362019000.0,1.0,148.2219675925926,0.04047982965987729,2.0,2.237050970064386e-06,1.7160525882467877e-05,-0.0
ACCACEB3C0AAA,1108,0,0,False,1.0,1.0,341.08,341.08,0.0,1.0,7.0,7.0,6336.01,905.1442857142857,630.2151515119564,4.0,18.576315862075884,1.0,150.93025462962962,0.0530046147449452,5.0,2.5676190906053272e-06,1.619975045159319e-05,1.8726850147665042e-06
ACC3E7CC325EF,2912,1,0,False,2.0,2.0,688.5799999999999,344.28999999999996,212.9098518152694,2.0,15.0,15.0,24805.24,1653.6826666666668,2153.7888175905487,4.0,36.0237585171838,1.0,142.20446759259258,0.11954617381434174,6.0,2.7072914926366964e-06,1.8115673789500787e-06,2.034321648058935e-06
ACC7BAFD4E969,2957,1,0,False,4.0,4.0,8850.029999999999,2212.5074999999997,1724.390859856991,2.0,4.0,4.0,3928.72,982.18,323.67264501859495,2.0,0.4439216585210201,0.4439216585210201,127.09840277777778,0.06294335589714226,4.0,5.958423413267726e-06,1.0120851515333764e-07,4.214272157352745e-06
ACC190DD97EFD,1549,1,0,False,3.0,3.0,4938.07,1646.0233333333333,1419.3442758306855,2.0,13.0,13.0,25821.37,1986.2592307692307,2110.2075052920804,3.0,5.229040890005527,1.0,156.4533449074074,0.10226690908698155,5.0,5.145773672052265e-06,1.6990932018564805e-05,2.3429618802751443e-06
ACC72AFCDB65C,118,1,1,False,3.0,3.0,3226.14,1075.3799999999999,782.1187647026504,2.0,12.0,11.0,17452.920000000002,1454.41,1957.920463789904,3.0,5.409845805173224,1.0,141.45082175925927,0.10604392263997654,5.0,3.6113601342340524e-06,2.0506653569791928e-05,4.2050373720156074e-06
ACC6841059C68,1407,1,0,False,8.0,8.0,10691.380000000001,1336.4225000000001,736.7313347240538,3.0,6.0,6.0,7112.8,1185.4666666666667,1014.3664397379611,3.0,0.6652836203883095,0.6652836203883095,166.7099537037037,0.08397818899813521,6.0,6.379468876166894e-06,2.165806629004613e-06,1.5386519979252345e-05
ACC32D2874DB5,1554,0,0,False,1.0,1.0,246.93,246.93,0.0,1.0,10.0,10.0,17764.24,1776.4240000000002,1161.3566022180937,3.0,71.94038505080853,1.0,132.5521527777778,0.08298620406747657,4.0,6.440147340688296e-06,1.574810173520721e-05,1.8985084491707756e-08
ACCADD4AA571B,1795,1,0,False,8.0,8.0,9348.74,1168.5925,1002.6420472609926,2.0,12.0,12.0,20253.850000000002,1687.8208333333334,1148.7026220318637,3.0,2.1664791167938366,1.0,167.02030092592594,0.11974592243651906,5.0,9.85258311553029e-06,1.561653035996736e-05,1.8392939707224204e-05
ACC0BBC105957,2232,1,0,False,2.0,2.0,10763.15,5381.575,5909.90655327561,2.0,13.0,13.0,30223.75,2324.903846153846,3128.3252771505354,3.0,2.8080766292320773,1.0,161.82234953703704,0.09269424182082389,5.0,3.227533596717339e-06,3.3456835593484263e-05,2.8744064426451414e-07
ACCC4CD77D0FD,2962,1,2,False,2.0,2.0,1436.74,718.37,535.0818434594843,2.0,6.0,6.0,6764.4400000000005,1127.4066666666668,877.3221701670753,3.0,4.708186556313692,1.0,109.49358796296296,0.07306363914849572,5.0,2.832592933246602e-06,1.9355223384135964e-07,5.2443830936488955e-06
ACCF3095850D1,293,1,0,False,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,12013.12,1501.64,1516.248381772779,4.0,1201312000.0,1.0,159.4205902777778,0.050181723615880684,4.0,2.237050970064386e-06,1.8850046746978017e-05,-0.0
ACC7E5521723C,661,1,0,False,3.0,3.0,8906.7,2968.9,712.3385699932301,3.0,9.0,9.0,32297.04,3588.56,3249.9048283295924,4.0,3.626151095662646,1.0,171.1692824074074,0.07010603673291264,7.0,4.13675097737939e-06,1.5258816058090432e-05,5.377106070071522e-06
ACC53C23B5D7C,440,1,0,False,5.0,5.0,7720.36,1544.072,765.6791474044464,3.0,10.0,10.0,15791.39,1579.139,947.7226760028484,3.0,2.045421454381115,1.0,172.56333333333333,0.08692460739052328,6.0,1.9004913729781104e-05,1.583918191145243e-05,9.237899985861326e-06
ACCEF53A16F4E,213,1,0,False,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,5874.299999999999,1468.5749999999998,888.6767373460385,2.0,587429999.9999999,1.0,81.94144675925926,0.04881534508112655,2.0,2.237050970064386e-06,9.618573775394418e-08,-0.0
ACC767DFE6BE1,1376,1,0,False,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,28190.719999999998,3523.8399999999997,3619.2802942810913,3.0,2819071999.9999995,1.0,150.36075231481482,0.05320537358878173,3.0,2.237050970064386e-06,2.209910360407431e-06,-0.0
ACC7301F259CA,2595,1,1,False,6.0,6.0,15108.47,2518.0783333333334,2649.126963279916,3.0,14.0,13.0,28089.980000000003,2006.427142857143,4436.012786369914,3.0,1.8592206875618642,1.0,156.87310185185186,0.12749158245680411,6.0,4.504428656417422e-06,2.1480899403190824e-05,1.7357159729184903e-05
ACC2C2DF0EA9D,2125,1,0,False,2.0,2.0,1666.6599999999999,833.3299999999999,1098.1085469114607,2.0,8.0,8.0,12195.2,1524.4,1283.1848786960848,4.0,7.317149224694004,1.0,158.03989583333333,0.06327516192838965,6.0,2.8393697547265404e-06,1.2351567011403584e-06,4.125463809190514e-06
ACCC5302FAF92,2917,1,0,False,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,8431.11,1405.1850000000002,1488.741929210701,2.0,843111000.0,1.0,164.99820601851852,0.036364031735754705,2.0,2.237050970064386e-06,1.5167264391407865e-05,-0.0
ACC0480C46E03,1580,1,0,False,13.0,13.0,24538.21,1887.5546153846153,3794.205942982044,3.0,10.0,10.0,20078.11,2007.8110000000001,1436.10435971338,3.0,0.818238575340973,0.818238575340973,169.4628935185185,0.13572292743535985,6.0,3.5440444503450066e-05,1.6784726915722034e-05,2.818837680427344e-05
ACCC23A547FD2,627,1,0,False,1.0,1.0,197.32,197.32,0.0,1.0,12.0,10.0,25677.22,2139.7683333333334,2181.316385225104,4.0,130.12983325918137,1.0,169.56836805555557,0.07666524216203353,5.0,2.5527286389547417e-06,4.7812690857317286e-05,1.9920056336827742e-07
ACC330265E677,627,1,0,False,2.0,2.0,14554.89,7277.445,7118.776306392132,2.0,15.0,14.0,28924.96,1928.3306666666665,1411.0765147395527,4.0,1.9873018607579296,1.0,122.59251157407408,0.13867078650826148,6.0,3.291967438010789e-06,3.788938834033403e-05,1.70934125019878e-06
ACCB0BEE44B62,345,1,0,False,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,22593.55,2259.355,2444.3030931774133,4.0,2259354999.9999995,1.0,159.47805555555556,0.06270455182792478,4.0,2.237050970064386e-06,8.143963425871545e-07,-0.0
ACC18898A3A95,1661,1,0,False,6.0,6.0,37883.44,6313.906666666667,9504.700973988958,3.0,11.0,11.0,11617.56,1056.141818181818,942.9623703713546,3.0,0.3066659204373557,0.3066659204373557,143.64136574074075,0.11835030885659645,6.0,5.27203905940092e-06,1.82396508693982e-05,1.169177452311037e-05
ACC7F62FC0378,1948,1,0,False,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,11859.619999999999,1185.962,1065.8643575135522,3.0,1185961999.9999998,1.0,142.68313657407407,0.07008536705953679,3.0,2.237050970064386e-06,1.866989775113779e-05,-0.0
ACCAAE5B82111,1488,1,0,False,2.0,2.0,1485.3200000000002,742.6600000000001,805.111781059003,2.0,5.0,5.0,8185.539999999999,1637.1079999999997,924.3299089178062,1.0,5.510960563979744,1.0,139.3682638888889,0.050226642742574004,3.0,4.865338506117026e-06,1.6868299843759175e-05,1.7424171933022664e-07
ACCA644EAA1D5,2066,1,1,False,2.0,2.0,4111.719999999999,2055.8599999999997,937.3407491408875,1.0,12.0,11.0,13133.26,1094.4383333333333,1001.4200165204803,2.0,3.1941036763347133,1.0,159.64429398148147,0.08769496015700995,3.0,3.312650902761062e-06,1.7867071599205494e-05,5.580473133141258e-07
ACC3487C40773,1011,1,0,False,3.0,3.0,4379.58,1459.86,779.0355853874713,3.0,8.0,7.0,7635.63,954.45375,629.4311666426055,3.0,1.7434616978261348,1.0,152.73761574074075,0.0720189322496141,6.0,3.1948263279624393e-06,1.4951771075373676e-05,2.301429787636338e-06
ACCC4F785FDC1,2791,1,0,False,6.0,6.0,27194.25,4532.375,5026.631024054779,3.0,11.0,11.0,12848.62,1168.0563636363638,1240.1258247070957,4.0,0.47247561507580627,0.47247561507580627,138.17556712962963,0.12303188149067934,7.0,5.050338816329387e-06,3.1140683282856595e-05,7.947277973849146e-06
ACCE4499D979B,1334,1,1,False,3.0,3.0,4862.360000000001,1620.7866666666669,1249.2032827900082,2.0,13.0,13.0,16634.45,1279.573076923077,1149.2279051127082,3.0,3.4210650724729037,1.0,173.24116898148148,0.09235680002661671,5.0,3.5502924499074117e-06,2.238326071336958e-06,3.75814859040746e-06
ACC7A0EB29ADA,2308,1,0,False,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,10544.32,1757.3866666666665,795.0649669974565,2.0,1054431999.9999999,1.0,167.87899305555555,0.035740028521701,2.0,2.237050970064386e-06,2.960205040022827e-05,-0.0
ACC40658BA8F3,1802,1,2,False,1.0,1.0,14289.97,14289.97,0.0,1.0,7.0,6.0,14269.89,2038.5557142857142,2648.91528292782,1.0,0.9985948179047298,0.9985948179047298,105.22087962962964,0.0760305371724648,2.0,3.881186841192389e-06,1.4780180111853226e-05,3.4179651630261785e-10
ACC7EA812519F,2477,1,0,False,46.0,46.0,57306.01,1245.7828260869567,897.9509640822711,4.0,3.0,3.0,4295.68,1431.8933333333334,687.0614552813549,2.0,0.07496037499819645,0.07496037499819645,175.36745370370372,0.27941330597631375,6.0,0.005105994002105821,2.987773084684775e-05,8.477394868106384e-05
ACCE119D60AF5,2416,1,1,False,2.0,2.0,2661.5699999999997,1330.7849999999999,1038.1529629346533,1.0,4.0,4.0,7491.09,1872.7725,1870.0077370673273,2.0,2.814538025246234,1.0,120.45305555555555,0.04981193687720666,3.0,4.713687660089834e-06,2.063452002268328e-06,5.3806779083770736e-06
ACCD874DF404E,2109,0,1,False,1.0,1.0,8215.78,8215.78,0.0,1.0,11.0,11.0,21209.239999999998,1928.1127272727272,1368.2305492137712,3.0,2.5815248186033157,1.0,143.1260763888889,0.0838421642146796,4.0,3.151675675445506e-06,2.993597616408248e-05,1.8509321955917115e-09
ACC4B08AE3654,302,1,0,False,7.0,7.0,10891.28,1555.8971428571429,2754.2392080131935,3.0,6.0,6.0,6560.03,1093.3383333333334,708.0112753174674,2.0,0.6023194697020741,0.6023194697020741,138.65239583333334,0.09375964924274809,5.0,6.659225988730974e-06,1.707549455484759e-05,1.4609541309699381e-05
ACC20F5DD1DF6,2258,1,1,False,2.0,2.0,1947.0,973.5,602.1721348584638,2.0,9.0,9.0,18270.3,2030.0333333333333,2213.208094661458,3.0,9.383821215285971,1.0,159.45643518518517,0.06898435919017705,5.0,2.9964796819321554e-06,3.872990102209447e-06,2.84859702606593e-06
ACCC986608CC9,2607,1,1,False,3.0,3.0,2605.4,868.4666666666667,392.59819884117314,1.0,8.0,8.0,22197.14,2774.6425,3537.8914616628854,2.0,8.519666813081802,1.0,144.9968287037037,0.07586372818179453,3.0,3.5554409205555495e-06,7.59595943812695e-07,6.81902579113571e-06
ACCDCA08D63F9,1538,1,0,False,1.0,1.0,2194.04,2194.04,0.0,1.0,7.0,7.0,4903.06,700.4371428571429,500.81288986720665,3.0,2.2347176795558985,1.0,142.5727662037037,0.056111697998268754,4.0,2.603647518466932e-06,1.5043959368945454e-05,3.6436334122865147e-07
ACCEB0B905994,790,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,6145.33,877.9042857142857,592.1215636127754,3.0,614533000.0,1.0,143.1942013888889,0.048884661055438254,3.0,2.237050970064386e-06,3.030989253605058e-05,-0.0
ACCA3140A17CA,689,1,0,False,5.0,5.0,18484.809999999998,3696.9619999999995,2957.0558479119054,3.0,8.0,8.0,12247.220000000001,1530.9025000000001,1714.5595683585918,4.0,0.6625559036514005,0.6625559036514005,118.3016550925926,0.10988857247876314,7.0,6.210195417256648e-06,4.0136317395714135e-06,1.408878258088868e-05
ACCC4082A33A0,1384,1,2,False,37.0,37.0,58376.17,1577.7343243243242,1769.249572176703,3.0,17.0,16.0,17850.72,1050.0423529411764,1124.2322078508148,3.0,0.30578778972553566,0.30578778972553566,176.224375,0.30642753024375885,6.0,0.0001633893782272985,1.7561104013371616e-05,8.262700152944796e-05
ACC6CF7D4A025,1353,1,0,False,0.0,0.0,0.0,0.0,0.0,0.0,8.0,7.0,21986.739999999998,2748.3424999999997,2662.784800712807,3.0,2198673999.9999995,1.0,137.50256944444445,0.05818073096613851,3.0,2.237050970064386e-06,3.0425740048077036e-05,-0.0
ACC0DF2014AC1,810,1,0,False,3.0,3.0,6459.95,2153.3166666666666,1939.4920947076153,2.0,8.0,8.0,18467.48,2308.435,2682.7922465222687,3.0,2.858765156295691,1.0,164.26880787037038,0.06696341285121178,5.0,3.4566685067587156e-06,1.2652352015323669e-06,4.20728947456145e-06
ACCEC2760091B,2107,1,0,False,0.0,0.0,0.0,0.0,0.0,0.0,16.0,15.0,32081.620000000003,2005.1012500000002,3717.1629835110807,3.0,3208162000.0,1.0,159.61931712962962,0.10023849423567024,3.0,2.237050970064386e-06,1.92476596666051e-05,-0.0
ACCAB0557EE84,2553,0,0,False,2.0,2.0,12112.88,6056.44,6823.538012043312,2.0,11.0,11.0,21939.29,1994.480909090909,3197.6118686684113,3.0,1.8112364674534576,1.0,150.60363425925925,0.08631929809622604,5.0,3.906420206895464e-06,3.134062777904012e-05,5.321739863990394e-06
ACC11DEA1D170,992,1,0,False,3.0,3.0,4379.54,1459.8466666666666,1069.76997902976,1.0,10.0,10.0,12560.18,1256.018,1259.9484386169672,3.0,2.867922195326628,1.0,138.89263888888888,0.09359747286823256,4.0,3.3221333459558242e-06,7.347953473124338e-07,3.989569369852375e-06
ACCC51E379D93,2081,1,2,False,2.0,2.0,4904.58,2452.29,1417.6642434652854,2.0,7.0,7.0,12120.01,1731.43,1567.326672501088,3.0,2.4711616438692783,1.0,153.81326388888888,0.058512509080500305,5.0,2.8597410687578995e-06,7.962505877467168e-07,5.260425027288255e-06
ACC58BA8A916F,849,1,0,False,2.0,2.0,5493.1,2746.55,1515.1177000484154,1.0,5.0,5.0,4540.29,908.058,411.89187722022393,2.0,0.8265442085042249,0.8265442085042249,146.06738425925926,0.04792308724838597,3.0,5.136010227621134e-06,1.6392613945449284e-05,1.7109262964958115e-06
ACC7BA7B6A970,1241,1,0,False,5.0,5.0,8660.55,1732.11,2578.9266761775143,3.0,14.0,14.0,19785.7,1413.2642857142857,1335.2989737232535,2.0,2.2845777666723506,1.0,163.6263888888889,0.11611818930320597,5.0,3.835724245614474e-06,1.874577569362025e-05,1.1022326868768003e-05
ACC42CCD42BC9,2946,1,1,False,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,21801.47,3114.4957142857143,3633.463243091258,4.0,2180147000.0,1.0,155.46346064814816,0.04502665752335665,4.0,2.237050970064386e-06,1.4948215430333159e-05,-0.0
ACCE5E6615917,2771,1,0,False,3.0,3.0,8066.26,2688.7533333333336,1361.409096536869,2.0,6.0,6.0,5738.6900000000005,956.4483333333334,846.4942991991539,2.0,0.7114437165285478,0.7114437165285478,127.01521990740741,0.07085765002462613,4.0,3.2255454382059643e-06,1.2032765705786062e-06,2.3111331050555055e-06
ACC6859F8FF65,1635,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,15360.87,2560.145,1736.6309115382003,3.0,1536087000.0,1.0,57.41034722222222,0.1045107770690775,3.0,2.237050970064386e-06,1.7379321184150668e-06,-0.0
ACC561F21BAE1,1506,1,0,False,2.0,2.0,3232.57,1616.285,1592.100415316195,1.0,11.0,7.0,18035.12,1639.5563636363636,1185.6049300359098,3.0,5.579189296506527,1.0,164.3003125,0.07912340398013547,4.0,2.8988126458036e-06,4.550851111559147e-05,3.881945223735489e-06
ACCFF6C94AE81,2174,1,2,False,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,17969.24,2994.8733333333334,1515.842825040468,2.0,1796924000.0,1.0,93.22395833333333,0.06436113749371473,2.0,2.237050970064386e-06,1.8500500844532582e-06,-0.0
ACC58F7AC24A9,2972,1,0,False,1.0,1.0,14736.46,14736.46,0.0,1.0,5.0,5.0,10522.58,2104.516,2203.4490091059515,3.0,0.7140507281164875,0.7140507281164875,172.39061342592592,0.03480467921519477,4.0,4.048993407280097e-06,1.5502300596901654e-05,1.2039122301672016e-09
ACCF8E276A567,2975,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,6631.7699999999995,663.1769999999999,372.63185964613024,3.0,663176999.9999999,1.0,163.24488425925927,0.06125766234804873,3.0,2.237050970064386e-06,3.1198621133410366e-05,-0.0
ACCA11462BAC3,142,1,0,False,1.0,1.0,2727.24,2727.24,0.0,1.0,14.0,12.0,28902.68,2064.477142857143,2079.906543401293,4.0,10.597776467792434,1.0,144.5349652777778,0.10378111601695764,5.0,3.186346197987819e-06,3.149029009791674e-05,1.691717616200225e-06
ACCC7745BDA26,60,1,0,False,2.0,2.0,2121.11,1060.555,646.8117859547706,2.0,9.0,9.0,28138.88,3126.5422222222223,3817.945575986442,3.0,13.266110605927505,1.0,145.11663194444444,0.07580109772814445,5.0,2.6606290578284688e-06,3.323663498282793e-06,1.8550536599117098e-06
ACC895715C7EF,1562,1,0,False,1.0,1.0,1177.51,1177.51,0.0,1.0,12.0,12.0,15451.78,1287.6483333333333,1839.6155578165253,3.0,13.122419231068788,1.0,165.66605324074075,0.07847111551036232,4.0,2.4550326760482412e-06,1.9152060423480766e-05,2.826308488152698e-07
ACC70AEE9F87F,2989,1,0,False,3.0,3.0,8296.13,2765.3766666666666,1668.417935780281,2.0,12.0,12.0,25402.239999999998,2116.853333333333,3342.16245149572,3.0,3.06193851463039,1.0,157.05417824074075,0.09550844280632398,5.0,3.3451696537185487e-06,3.224310299796218e-05,7.280748491760247e-06
ACC9E4A850C46,1602,1,2,False,13.0,13.0,25144.36,1934.1815384615386,2573.723764868218,3.0,13.0,12.0,19588.37,1506.7976923076922,2893.67457232194,4.0,0.7790363322912031,0.7790363322912031,168.11510416666667,0.1546559431936824,7.0,1.7451427845293976e-05,1.944386502767304e-05,2.1545639454642423e-05
ACC8668C8706D,2228,0,0,False,1.0,1.0,2450.18,2450.18,0.0,1.0,12.0,12.0,20526.96,1710.58,1838.486871622224,4.0,8.377735479116899,1.0,170.1320601851852,0.07641123011059626,5.0,3.6654100150930797e-06,3.1365503564634715e-05,1.6890432301240043e-06
ACC034ED3C1C3,1275,1,0,False,4.0,4.0,7360.6,1840.15,1502.3946539441627,2.0,8.0,8.0,18995.46,2374.4325,1665.9637101839883,3.0,2.5806945050937498,1.0,156.8291550925926,0.07651638493439022,5.0,4.442171447430585e-06,2.1235613958088338e-05,8.927188883845128e-06
ACC810488845A,1098,0,0,False,3.0,3.0,4590.77,1530.256666666667,1585.0445924747141,2.0,5.0,5.0,5606.63,1121.326,442.7861157827784,2.0,1.2212831372051243,1.0,169.2148611111111,0.04727717144623002,4.0,3.661606286172914e-06,1.551764625386513e-05,5.313140910225314e-06
ACC1F86CDF3C2,1708,1,2,False,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,12399.15,1377.6833333333334,1167.4557915398766,2.0,1239914999.9999998,1.0,143.3990625,0.06276191659202793,2.0,2.237050970064386e-06,3.309737122332754e-07,-0.0
ACC64324CB032,2379,1,1,False,6.0,6.0,3479.6099999999997,579.935,456.01853377905593,2.0,5.0,5.0,11401.33,2280.266,1568.2077580569483,3.0,3.2766114499136068,1.0,173.4278125,0.06342696619090436,5.0,4.9081626015959944e-06,9.120797260662349e-07,1.6337723053703557e-05
ACCFE15BAB948,736,1,0,False,1.0,1.0,524.28,524.28,0.0,1.0,9.0,9.0,11906.369999999999,1322.9299999999998,520.4133154042083,3.0,22.709944634356745,1.0,155.62813657407406,0.06425573305788647,4.0,2.4005372495522774e-06,1.770524795887555e-05,3.6662353783734966e-06
ACCC2BBFDDE66,243,1,0,False,3.0,3.0,30641.309999999998,10213.769999999999,12553.553656001155,2.0,9.0,8.0,27896.08,3099.5644444444447,2623.629817633917,4.0,0.9104075508160692,0.9104075508160692,132.56099537037036,0.09052436553054281,6.0,5.505933305760658e-06,4.589766761220528e-05,2.0121100124045574e-06
ACCD82F03AB00,1737,0,0,False,1.0,1.0,142.04,142.04,0.0,1.0,3.0,3.0,12392.19,4130.7300000000005,5848.242495305749,2.0,87.24436164148398,1.0,142.11653935185186,0.028145914741821904,3.0,2.5797129298429166e-06,1.3561322512664255e-07,1.844106221145491e-06
ACC1A9C45FCF6,1129,1,0,False,2.0,2.0,12515.83,6257.915,7573.276261067597,2.0,6.0,6.0,7051.69,1175.2816666666665,1056.2670103987282,2.0,0.563421682330759,0.563421682330759,111.1693287037037,0.07196229475597682,4.0,3.98525977301515e-06,1.961734475954079e-05,1.2512539138792557e-07
ACCAAB220A10C,989,0,0,False,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,18630.18,2328.7725,2484.313931593015,3.0,1863017999.9999998,1.0,153.05145833333333,0.05227000178316933,3.0,2.237050970064386e-06,3.0279947905659326e-05,-0.0
ACC7506CF2A87,2311,1,0,False,5.0,5.0,7210.97,1442.194,1392.1386790223164,3.0,7.0,7.0,11217.72,1602.5314285714285,1430.3663982866835,3.0,1.555646464268127,1.0,159.6864236111111,0.07514727757460422,6.0,1.476694430946169e-05,3.0552692858782725e-05,1.105890608532387e-05
ACC8CB1BD890C,1638,1,0,False,11.0,11.0,21449.190000000002,1949.926363636364,2119.2070869043105,3.0,9.0,8.0,17040.44,1893.382222222222,2899.478245990034,2.0,0.7944561072961467,0.7944561072961467,174.63631944444444,0.11452371456077572,5.0,9.960120035586218e-06,1.723092851113224e-05,1.55553622373687e-05
